ID_REF,probe_id,log2FC,p_value,adj_p_value,mean_tumor,mean_nontumor
TC04002457.hg.1,TC04002457.hg.1,0.5836440744910849,5.320342670818074e-18,3.102460907516425e-17,7.8451408641085685,7.261496789617484
TC02000505.hg.1,TC02000505.hg.1,-0.6214780952185146,5.349837442822905e-18,3.1193378343239217e-17,4.253682726235511,4.875160821454026
TC10001655.hg.1,TC10001655.hg.1,0.3731321444562843,5.35469215092775e-18,3.1218458382870907e-17,6.575631880141719,6.202499735685435
TC01001622.hg.1,TC01001622.hg.1,1.3961666052597916,5.356938356229282e-18,3.122832694583009e-17,6.730172437999159,5.334005832739368
TC16000752.hg.1,TC16000752.hg.1,-0.2164797940245773,5.361650558046257e-18,3.125256753630062e-17,6.183455616405454,6.3999354104300314
TC11000386.hg.1,TC11000386.hg.1,-0.25171539602473825,5.368013746190923e-18,3.128642557154953e-17,6.015544931844112,6.267260327868851
TC09000301.hg.1,TC09000301.hg.1,-0.44668218214370814,5.42186802972917e-18,3.1594742891818795e-17,5.19692432474629,5.6436065068899985
JUC11012306.hg.1,JUC11012306.hg.1,0.6049716556554561,5.422033760122471e-18,3.1594742891818795e-17,9.34490778478352,8.739936129128063
TC22000972.hg.1,TC22000972.hg.1,-0.44762900217743695,5.4262927517204604e-18,3.1616294998096144e-17,5.852846826998139,6.300475829175576
TC11001232.hg.1,TC11001232.hg.1,0.575257794828719,5.4378197111949364e-18,3.1680185095641874e-17,6.608953626974121,6.033695832145402
TC21000095.hg.1,TC21000095.hg.1,0.27767920308783633,5.457555601416712e-18,3.17918814579998e-17,4.9301738971957,4.6524946941078635
TC19002505.hg.1,TC19002505.hg.1,0.342725926644631,5.46704589275381e-18,3.184387726382247e-17,5.165104814147602,4.822378887502971
TC17001966.hg.1,TC17001966.hg.1,0.34354073032930366,5.471560443129418e-18,3.1866883150663316e-17,6.60550167117036,6.261960940841056
PSR17013955.hg.1,PSR17013955.hg.1,-0.32232342843305073,5.477190289889559e-18,3.189637920881391e-17,6.89826469344863,7.220588121881681
TC16000774.hg.1,TC16000774.hg.1,-0.2771266220996873,5.484146982196049e-18,3.193359525663502e-17,6.233047652074703,6.51017427417439
TC11001540.hg.1,TC11001540.hg.1,0.6486150447758465,5.488647175419137e-18,3.195650117056727e-17,7.773844665825978,7.125229621050131
TC01001533.hg.1,TC01001533.hg.1,-0.22664682255319057,5.493606194891772e-18,3.1982073501537917e-17,5.018038718549208,5.244685541102399
TC06003364.hg.1,TC06003364.hg.1,-0.2010513610160336,5.530641086906859e-18,3.219435708224424e-17,3.1655703602954417,3.3666217213114753
TC05003287.hg.1,TC05003287.hg.1,0.958881450704796,5.570543536516269e-18,3.242328744900184e-17,3.6615137927100223,2.7026323420052263
TC20000513.hg.1,TC20000513.hg.1,-0.19474179188238594,5.598440674712602e-18,3.258230100948376e-17,6.072528152284874,6.26726994416726
TC12000531.hg.1,TC12000531.hg.1,0.4760454050255971,5.600744145875819e-18,3.25923448398166e-17,7.320777207710323,6.844731802684726
TC12001224.hg.1,TC12001224.hg.1,0.5350105549985784,5.6021411137627694e-18,3.2597111938558984e-17,4.850402699213356,4.315392144214778
TC12000496.hg.1,TC12000496.hg.1,0.4891576353261833,5.6297228640156954e-18,3.2754223423949416e-17,6.876118788806822,6.386961153480638
TC06000718.hg.1,TC06000718.hg.1,0.36098610037622336,5.644831829893626e-18,3.283874223334075e-17,5.813210688164297,5.4522245877880735
TC09001345.hg.1,TC09001345.hg.1,-0.36586428219618483,5.652083647437187e-18,3.2877539459852686e-17,7.045198333033088,7.411062615229273
TC10001948.hg.1,TC10001948.hg.1,-0.15866027143562178,5.738441178214805e-18,3.3376430349744627e-17,4.342637596228908,4.50129786766453
TC02000701.hg.1,TC02000701.hg.1,-0.6755826324607899,5.747226358152745e-18,3.342408171057227e-17,6.601100327268359,7.276682959729149
TC02004611.hg.1,TC02004611.hg.1,-0.32094626582493024,5.75536876022594e-18,3.34679854374796e-17,5.060091795472289,5.381038061297219
TC10000766.hg.1,TC10000766.hg.1,-0.32785520776384214,5.762459950719514e-18,3.3505767855270903e-17,4.226401268239957,4.5542564760038
TC15001213.hg.1,TC15001213.hg.1,-0.19338721722682362,5.766864273049954e-18,3.3527921326971585e-17,3.9634880369903307,4.156875254217154
TC10001670.hg.1,TC10001670.hg.1,-0.10337369310007816,5.792357394641207e-18,3.367266558380913e-17,4.038117065393625,4.1414907584937035
TC12002938.hg.1,TC12002938.hg.1,0.7599306420047034,5.816385215078847e-18,3.380886266889742e-17,4.798628190115895,4.038697548111192
TC13000919.hg.1,TC13000919.hg.1,0.41372051487001915,5.873159814576037e-18,3.413535906240351e-17,8.078480756019935,7.664760241149916
TC10001914.hg.1,TC10001914.hg.1,0.6381651243671982,5.9346024873202615e-18,3.4488916680020034e-17,4.96172242538882,4.323557301021622
TC0X001010.hg.1,TC0X001010.hg.1,-0.22194430378780172,5.937833831464319e-18,3.450414142584756e-17,3.6894424121779865,3.9113867159657882
TC03002064.hg.1,TC03002064.hg.1,0.6777614257778337,5.975493766582762e-18,3.471940343182969e-17,6.6044271824896414,5.926665756711808
TC05000835.hg.1,TC05000835.hg.1,0.2698003174711996,6.001189078977327e-18,3.4865110231463585e-17,5.01447046418063,4.7446701467094305
TC16001055.hg.1,TC16001055.hg.1,-0.23974893871452618,6.0247573746489564e-18,3.499843096817801e-17,6.083773157389061,6.323522096103587
TC03000872.hg.1,TC03000872.hg.1,0.17678451344450252,6.043473087274598e-18,3.510353800451542e-17,3.0913375319762197,2.914553018531717
TC13001312.hg.1,TC13001312.hg.1,0.6845058165652347,6.047934956036761e-18,3.512583841359708e-17,8.93141255569567,8.246906739130436
TC03002325.hg.1,TC03002325.hg.1,0.5792110472913881,6.062706403214679e-18,3.5208005131916185e-17,4.413667990151923,3.8344569428605353
TC02000451.hg.1,TC02000451.hg.1,0.2769439378007359,6.100465969552469e-18,3.542364029129387e-17,6.299542386957304,6.022598449156568
TC09000561.hg.1,TC09000561.hg.1,1.0877764747505982,6.140674535827407e-18,3.5653450237965487e-17,4.1683859502792275,3.0806094755286293
TC07002629.hg.1,TC07002629.hg.1,2.694277791578225,6.146669653600744e-18,3.568458618201757e-17,5.936255841590103,3.2419780500118787
TC07000397.hg.1,TC07000397.hg.1,0.5212834462193792,6.171425131077463e-18,3.5824618072345743e-17,7.095447653275685,6.574164207056306
TC0X000753.hg.1,TC0X000753.hg.1,-0.22701530478252607,6.190168820682577e-18,3.5929726803011277e-17,6.18388758842251,6.410902893205036
TC11003431.hg.1,TC11003431.hg.1,0.3994582754249816,6.21745306854546e-18,3.6084380950642705e-17,6.85341106587402,6.453952790449039
TC12003193.hg.1,TC12003193.hg.1,-0.2844212179030272,6.238606371531176e-18,3.620342463166487e-17,6.4515974611181175,6.736018679021145
TC19001709.hg.1,TC19001709.hg.1,-0.17748040973815904,6.243570767229043e-18,3.6228507204106566e-17,5.5969511565483705,5.7744315662865295
TC01000280.hg.1,TC01000280.hg.1,0.3152511903260651,6.261719853401434e-18,3.6330081313163527e-17,8.279976285954481,7.964725095628416
TC0X000572.hg.1,TC0X000572.hg.1,0.39575527290421686,6.271829015737991e-18,3.6384992227239694e-17,7.017787129045817,6.6220318561416
TC20001718.hg.1,TC20001718.hg.1,0.6292643307316341,6.283322905914011e-18,3.644792429630441e-17,6.5696712141956395,5.940406883464005
TC10001620.hg.1,TC10001620.hg.1,-0.1671679882264323,6.293358692205186e-18,3.650238621330649e-17,5.7023095093977085,5.869477497624141
TC12002046.hg.1,TC12002046.hg.1,0.30298537017745986,6.294902167415473e-18,3.6507585370193895e-17,6.215076296763347,5.912090926585887
TC03001998.hg.1,TC03001998.hg.1,0.8637316850273731,6.2974001987356826e-18,3.651831888295506e-17,6.328294694649611,5.464563009622238
TC22000968.hg.1,TC22000968.hg.1,-0.20893469736488512,6.325392247662648e-18,3.667687356923241e-17,5.051129372485438,5.260064069850323
TC05002108.hg.1,TC05002108.hg.1,0.26978861399826126,6.33807216682888e-18,3.674661961855428e-17,6.7254897555995905,6.455701141601329
TC15000435.hg.1,TC15000435.hg.1,0.45888751980971865,6.340436828282833e-18,3.675655209392323e-17,7.716991877139251,7.2581043573295325
TC11002420.hg.1,TC11002420.hg.1,-0.262237672360901,6.357092633511907e-18,3.6849322120361117e-17,4.963836601813487,5.226074274174388
TC06000956.hg.1,TC06000956.hg.1,-0.610268191140646,6.362346637616406e-18,3.687598855568547e-17,5.145623081727017,5.755891272867663
PSR01029214.hg.1,PSR01029214.hg.1,0.5501358009915975,6.380231914153104e-18,3.6975852504641996e-17,9.234002926199487,8.68386712520789
TC17000017.hg.1,TC17000017.hg.1,-0.27691679997597873,6.398759663419116e-18,3.707941892879824e-17,4.803572708220741,5.080489508196719
TC17000320.hg.1,TC17000320.hg.1,-0.3416942643054304,6.403593113257129e-18,3.7103616746815314e-17,7.5230423287095425,7.864736593014973
TC09002409.hg.1,TC09002409.hg.1,0.6892810584004971,6.43663675755449e-18,3.729124795519708e-17,5.210127372845733,4.520846314445236
TC02004935.hg.1,TC02004935.hg.1,0.5038520889629527,6.445306951734771e-18,3.733764530269764e-17,6.659846119017595,6.155994030054642
TC01001504.hg.1,TC01001504.hg.1,-0.09505822444186673,6.446715515336828e-18,3.7341970836167676e-17,3.2450057010748816,3.3400639255167484
TC11003360.hg.1,TC11003360.hg.1,-0.5369448430626145,6.489355248507502e-18,3.7585098491971695e-17,3.124944438239355,3.6618892813019697
TC02004915.hg.1,TC02004915.hg.1,-0.31673539483028534,6.535488393354127e-18,3.784840732665296e-17,6.535113620969195,6.8518490157994805
TC17000396.hg.1,TC17000396.hg.1,0.8822380625243111,6.5418388890337086e-18,3.78812959500671e-17,7.608704320542843,6.726466258018532
TC19000764.hg.1,TC19000764.hg.1,-0.26441287909345945,6.562468137100161e-18,3.799685215095616e-17,6.266364249084253,6.5307771281777125
TC07003182.hg.1,TC07003182.hg.1,0.2874574568885624,6.588519145066327e-18,3.8143773537850386e-17,6.8182213342941225,6.53076387740556
TC08001498.hg.1,TC08001498.hg.1,0.6104157501781886,6.6116348588105675e-18,3.827367283648415e-17,5.457870655737704,4.847454905559515
PSR17014496.hg.1,PSR17014496.hg.1,0.5952878420456971,6.615886983689425e-18,3.829435845345131e-17,7.1221023425208685,6.526814500475171
TC08000911.hg.1,TC08000911.hg.1,-0.2399043856048868,6.631360280630401e-18,3.8379984028786005e-17,4.591194010688766,4.831098396293653
TC08000913.hg.1,TC08000913.hg.1,-0.2398956485513768,6.6383555381459586e-18,3.8416529156951345e-17,4.591183830541044,4.831079479092421
TC12002540.hg.1,TC12002540.hg.1,1.094029295048025,6.663578929907685e-18,3.8558543186413513e-17,4.143701319281809,3.049672024233784
TC20001413.hg.1,TC20001413.hg.1,-0.3740822774392387,6.6645019433340065e-18,3.855992930356045e-17,2.4267491094697653,2.800831386909004
TC17002450.hg.1,TC17002450.hg.1,-0.2651471934290468,6.7038808096646556e-18,3.878379281374698e-17,4.599507603434817,4.864654796863864
TC17002679.hg.1,TC17002679.hg.1,0.3703913585422658,6.7511813823033694e-18,3.9053434966347945e-17,6.7371281006425265,6.366736742100261
TC01001449.hg.1,TC01001449.hg.1,-0.2373872182319947,6.757525715338146e-18,3.908612731268685e-17,3.0580116057166884,3.295398823948683
TC19001609.hg.1,TC19001609.hg.1,-0.2427772657492202,6.766798821486516e-18,3.913575150288327e-17,4.02326925598991,4.26604652173913
TC16000135.hg.1,TC16000135.hg.1,-0.16135589244919668,6.784654696443069e-18,3.92349988380407e-17,5.742840900138115,5.904196792587312
TC03000479.hg.1,TC03000479.hg.1,0.36114708494226155,6.800274519300741e-18,3.932129628265955e-17,4.129244000480394,3.7680969155381328
TC13001711.hg.1,TC13001711.hg.1,-0.2326637183860365,6.8308017684325934e-18,3.94937665680908e-17,5.267886105206267,5.500549823592303
TC14001333.hg.1,TC14001333.hg.1,-0.38358513998652644,6.840346419881193e-18,3.9544898485178516e-17,4.959688487359637,5.343273627346163
TC08001708.hg.1,TC08001708.hg.1,-0.12970703318242727,6.883005344689182e-18,3.97874380672822e-17,4.977791034648412,5.107498067830839
TC04000859.hg.1,TC04000859.hg.1,0.6218981012038594,6.888654545847946e-18,3.98160139501741e-17,5.606091540263018,4.984193439059158
TC07001710.hg.1,TC07001710.hg.1,0.5778039306144107,6.897447700038707e-18,3.986275397877318e-17,6.585073255869813,6.007269325255402
TC0X000604.hg.1,TC0X000604.hg.1,0.2952227854753948,6.9115305299079236e-18,3.994005218030782e-17,6.535444569747192,6.240221784271797
TC07003311.hg.1,TC07003311.hg.1,0.42059353755949846,6.980338708885228e-18,4.0333546628214544e-17,8.279570045637424,7.858976508077926
TC02000503.hg.1,TC02000503.hg.1,-0.5093112632663126,6.998461397805114e-18,4.043412136624362e-17,3.334615910646731,3.8439271739130434
TC07001718.hg.1,TC07001718.hg.1,0.4076854106780603,7.008264899737258e-18,4.048661571916615e-17,5.908010241397945,5.500324830719885
TC0X000026.hg.1,TC0X000026.hg.1,-0.4394595767507621,7.013034387536762e-18,4.051002089444548e-17,8.91659538701735,9.356054963768113
TC03000206.hg.1,TC03000206.hg.1,-0.25025270364524754,7.01751870848257e-18,4.053177421121721e-17,4.35729798594848,4.607550689593728
TC02001445.hg.1,TC02001445.hg.1,-0.2321505073051222,7.021687382098893e-18,4.0551700145691e-17,5.010076442682999,5.2422269499881216
TC01003878.hg.1,TC01003878.hg.1,0.5804359453251662,7.022985316537917e-18,4.055504458428211e-17,6.046880904341561,5.466444959016394
TC01004037.hg.1,TC01004037.hg.1,0.5804247703899827,7.024776471210729e-18,4.056123620435645e-17,6.046886854020297,5.466462083630314
TC07000284.hg.1,TC07000284.hg.1,0.5804106477289599,7.026275900650989e-18,4.056574230074984e-17,6.04686172221221,5.46645107448325
TC02003271.hg.1,TC02003271.hg.1,-0.9086297277419684,7.05684898224273e-18,4.073808512024663e-17,4.126194610580676,5.034824338322644
TC11002366.hg.1,TC11002366.hg.1,0.5914692916082469,7.089320950156352e-18,4.0921353526286176e-17,7.1407790356091985,6.549309744000952
TC22000187.hg.1,TC22000187.hg.1,-0.374137977685181,7.092514699783235e-18,4.093560044320926e-17,6.483136216897855,6.857274194583036
TC13000993.hg.1,TC13000993.hg.1,-0.20763193076583653,7.106084698536915e-18,4.1009726526396856e-17,3.148849582657779,3.3564815134236157
TC04001540.hg.1,TC04001540.hg.1,0.3814909837632072,7.119527130533197e-18,4.108310132458033e-17,5.131916954302528,4.750425970539321
TC17000052.hg.1,TC17000052.hg.1,-0.40152083544811656,7.127212595505596e-18,4.112324403898903e-17,7.359799095057944,7.761319930506061
TC02001592.hg.1,TC02001592.hg.1,0.4248466282351515,7.130487878546478e-18,4.113793487389664e-17,7.05827373206029,6.633427103825139
PSR02044919.hg.1,PSR02044919.hg.1,0.6130405795600167,7.139766172337559e-18,4.118725234263194e-17,8.320206652855337,7.70716607329532
TC12001251.hg.1,TC12001251.hg.1,-0.9025968732621577,7.144142814986783e-18,4.120828640588123e-17,7.720546894853782,8.62314376811594
TC01003556.hg.1,TC01003556.hg.1,-0.10307743478129971,7.147717871399139e-18,4.1224692994131736e-17,4.332598623070919,4.435676057852219
TC05000939.hg.1,TC05000939.hg.1,0.45881826473359943,7.160267355010255e-18,4.129285123530293e-17,6.392526257130845,5.933707992397245
TC07000893.hg.1,TC07000893.hg.1,0.6346768991616614,7.217215036924646e-18,4.161701123806365e-17,4.616169149102265,3.9814922499406036
TC06000501.hg.1,TC06000501.hg.1,0.27349784970196644,7.219114174087431e-18,4.1623708070890616e-17,7.236734522308292,6.9632366726063255
TC15001468.hg.1,TC15001468.hg.1,0.4311386353614308,7.25541498129439e-18,4.1828735174194447e-17,4.212091283852759,3.7809526484913283
TC05001526.hg.1,TC05001526.hg.1,-0.2843021941666093,7.278919882033551e-18,4.195995728053222e-17,4.477387972737644,4.761690166904254
TC15000951.hg.1,TC15000951.hg.1,0.5530326876734577,7.28493460303331e-18,4.1986049691892256e-17,4.020509233171201,3.4674765454977434
TC10001436.hg.1,TC10001436.hg.1,-0.184066365519727,7.284418377411554e-18,4.1986049691892256e-17,3.786423661802678,3.970490027322405
TC09001111.hg.1,TC09001111.hg.1,-0.32897934704936294,7.292537356428711e-18,4.2025574318181305e-17,5.0406563556116,5.369635702660963
TC04000114.hg.1,TC04000114.hg.1,-0.23565379549055887,7.30445216184216e-18,4.208993790897875e-17,5.780157645469285,6.015811440959844
TC02004429.hg.1,TC02004429.hg.1,0.8622839541315184,7.322693829534953e-18,4.219074147004728e-17,6.534456949498589,5.67217299536707
TC12000781.hg.1,TC12000781.hg.1,0.5890652286440119,7.347453123664577e-18,4.2329072840897387e-17,6.117188630877321,5.528123402233309
TC06001944.hg.1,TC06001944.hg.1,-0.5955294953383534,7.414852407697404e-18,4.2713002158206264e-17,6.607463478052003,7.202992973390357
TC19000163.hg.1,TC19000163.hg.1,-0.5122386914617802,7.431409722181244e-18,4.2804009566719904e-17,9.966338582237436,10.478577273699216
TC13000491.hg.1,TC13000491.hg.1,0.4908656504050679,7.452744373197723e-18,4.292251245886782e-17,8.744565192457813,8.253699542052745
TC01000854.hg.1,TC01000854.hg.1,0.33761220009973414,7.469247872571223e-18,4.301316999844067e-17,8.448297491142737,8.110685291043003
TC09001331.hg.1,TC09001331.hg.1,0.6461192000266314,7.489045435054025e-18,4.3119357234286684e-17,7.299722795892634,6.653603595866002
TC02003024.hg.1,TC02003024.hg.1,0.16212834094392647,7.489215880371074e-18,4.3119357234286684e-17,5.6218730499009215,5.459744708956995
TC06003195.hg.1,TC06003195.hg.1,-0.23504460082920442,7.496763608364139e-18,4.31584091078253e-17,4.438852352128743,4.673896952957947
TC17002008.hg.1,TC17002008.hg.1,-0.27988987387701414,7.517765534298886e-18,4.3274900103466433e-17,7.092092696210895,7.371982570087909
TC14001754.hg.1,TC14001754.hg.1,-0.19096275835533216,7.544425020900506e-18,4.3423930915034147e-17,5.562033007265958,5.75299576562129
TC15002595.hg.1,TC15002595.hg.1,0.506445579129231,7.54630406224391e-18,4.3430315473189527e-17,6.582504154206449,6.076058575077218
TC17002865.hg.1,TC17002865.hg.1,0.4858930307634868,7.565740566805956e-18,4.353773473052412e-17,6.510234021497627,6.0243409907341405
TC07000264.hg.1,TC07000264.hg.1,0.4479275321067613,7.626419742442627e-18,4.3882442532292516e-17,6.369855248904102,5.921927716797341
TC02003894.hg.1,TC02003894.hg.1,-0.1582857187110842,7.647718180900523e-18,4.400050625433874e-17,3.904183605356392,4.062469324067476
TC05003437.hg.1,TC05003437.hg.1,-0.16239194675720992,7.652609195040271e-18,4.4024156782480065e-17,6.122877565003303,6.285269511760513
TC01006106.hg.1,TC01006106.hg.1,-0.23764439604170962,7.680190317467838e-18,4.4178321506005354e-17,2.6522300996817387,2.8898744957234483
TC0X002311.hg.1,TC0X002311.hg.1,-0.10510322897167068,7.732117237986354e-18,4.447248346750068e-17,4.979394300726595,5.0844975296982655
TC01002501.hg.1,TC01002501.hg.1,0.415549708702442,7.74212833947631e-18,4.45255246336977e-17,5.747797353629977,5.332247644927535
TC15000918.hg.1,TC15000918.hg.1,0.3671505750498012,7.774408397826228e-18,4.4706612270773633e-17,5.2511178226145425,4.883967247564741
TC21000109.hg.1,TC21000109.hg.1,-0.17462058960521576,7.80988197555004e-18,4.490602540731575e-17,3.1108227508557014,3.285443340460917
TC02002522.hg.1,TC02002522.hg.1,0.4209996181977882,7.891241062624675e-18,4.536920801703443e-17,5.765910557256949,5.344910939059161
TC10000301.hg.1,TC10000301.hg.1,0.4424386560066198,7.932784742637523e-18,4.56034083564422e-17,4.845400888128264,4.402962232121644
TC11002127.hg.1,TC11002127.hg.1,0.4144360568666299,7.977387919322088e-18,4.585047592016234e-17,4.178167942112531,3.7637318852459014
TC01001322.hg.1,TC01001322.hg.1,-0.145144170145608,7.976867577652162e-18,4.585047592016234e-17,5.616315800156127,5.761459970301735
TC09002744.hg.1,TC09002744.hg.1,0.4563707709604463,7.981194138468491e-18,4.586767962759655e-17,3.9525930048639872,3.496222233903541
TC02000445.hg.1,TC02000445.hg.1,-0.392443139433035,8.000679832118166e-18,4.5974980114936105e-17,5.726241226805978,6.118684366239013
TC08002230.hg.1,TC08002230.hg.1,0.3657742976588638,8.006852139966713e-18,4.600576270828414e-17,5.857077187894073,5.491302890235209
TC19000524.hg.1,TC19000524.hg.1,0.31903688492607785,8.022255383985935e-18,4.6089572734594553e-17,7.096540899537622,6.777504014611544
TC11003310.hg.1,TC11003310.hg.1,0.5271062256441579,8.023532817703823e-18,4.609221815591226e-17,2.957214398606857,2.430108172962699
TC12001643.hg.1,TC12001643.hg.1,1.090582932165245,8.031275558253814e-18,4.613200004536385e-17,6.731245278328229,5.640662346162984
TC01004555.hg.1,TC01004555.hg.1,-0.23995700794216646,8.051415913000156e-18,4.6238694849471394e-17,4.366778493364559,4.6067355013067255
TC07000131.hg.1,TC07000131.hg.1,0.49684059203981956,8.051489563635843e-18,4.6238694849471394e-17,5.834296544166217,5.337455952126398
TC16000249.hg.1,TC16000249.hg.1,-0.14116006348248966,8.08991010459682e-18,4.645461051207566e-17,3.9324265639824665,4.073586627464956
TC17000366.hg.1,TC17000366.hg.1,-0.1773418249551586,8.120533124030648e-18,4.6625711153222175e-17,4.509633852759263,4.686975677714422
TC13001697.hg.1,TC13001697.hg.1,-0.1352112002733552,8.143892932647748e-18,4.675507799675594e-17,5.183437771572689,5.318648971846044
TC08001772.hg.1,TC08001772.hg.1,-0.18891630133883464,8.145809638449709e-18,4.6761323583847746e-17,4.611917763165796,4.800834064504631
TC0X002360.hg.1,TC0X002360.hg.1,0.3911560343938554,8.24188053651747e-18,4.7308008557253294e-17,5.710872049480575,5.31971601508672
TC03003082.hg.1,TC03003082.hg.1,0.3266334715640724,8.295131523347214e-18,4.760882301975617e-17,6.331662826517744,6.005029354953671
TC03003274.hg.1,TC03003274.hg.1,0.8166509375383448,8.395613591501923e-18,4.8180625328588694e-17,5.215668821833902,4.399017884295557
TC16001917.hg.1,TC16001917.hg.1,0.9927243456721442,8.416443334846571e-18,4.8295250210066506e-17,4.60883652314898,3.616112177476836
TC04000947.hg.1,TC04000947.hg.1,0.3513775617854469,8.430990504925517e-18,4.837380477035369e-17,3.6890009848075427,3.337623423022096
TC01001378.hg.1,TC01001378.hg.1,0.47161305084082095,8.438428723365385e-18,4.841155905174174e-17,7.047465158229749,6.575852107388928
TC17002608.hg.1,TC17002608.hg.1,-0.22181637915482,8.441992010569218e-18,4.8423544729198765e-17,6.3380066150243195,6.5598229941791395
TC19001834.hg.1,TC19001834.hg.1,-0.2408520399379661,8.442234498854958e-18,4.8423544729198765e-17,5.0457849486579,5.286636988595866
PSR16017887.hg.1,PSR16017887.hg.1,0.5308918981369031,8.44492244653504e-18,4.8434038282872205e-17,8.05960867231129,7.528716774174387
TC10002092.hg.1,TC10002092.hg.1,0.8285721128455741,8.488433055830806e-18,4.867863550964245e-17,9.211470283432412,8.382898170586838
TC04001983.hg.1,TC04001983.hg.1,-0.22508878090903828,8.491547869412403e-18,4.869154870378178e-17,3.569932156368223,3.795020937277261
TC10002415.hg.1,TC10002415.hg.1,0.30437284327931513,8.530049666523499e-18,4.890735183800028e-17,2.882442456013931,2.5780696127346157
TC06001695.hg.1,TC06001695.hg.1,0.3490386628404867,8.559188795593688e-18,4.906943536935318e-17,6.491732555095179,6.142693892254693
TC06002034.hg.1,TC06002034.hg.1,-0.811520069709335,8.580049725916669e-18,4.918403225327846e-17,4.676178668708341,5.487698738417676
TC09001400.hg.1,TC09001400.hg.1,-0.3043537770515332,8.586974688067506e-18,4.921872782194377e-17,5.558960106887646,5.863313883939179
TC10000202.hg.1,TC10000202.hg.1,-0.1664609789723217,8.638000156773799e-18,4.950616546575215e-17,4.412717093016274,4.579178071988595
PSR12025190.hg.1,PSR12025190.hg.1,0.5666876566240848,8.66364160453673e-18,4.964807841998509e-17,6.425866376628835,5.85917872000475
TC16001555.hg.1,TC16001555.hg.1,-0.23791621569687038,8.71503119976188e-18,4.993750053099388e-17,5.1260227460517624,5.363938961748633
TC6_dbb_hap3000132.hg.1,TC6_dbb_hap3000132.hg.1,0.7578286317323624,8.731656357588e-18,5.002768237863306e-17,8.006121441782257,7.248292810049895
TC04000275.hg.1,TC04000275.hg.1,-0.6399079094640214,8.737824781877319e-18,5.005794055076712e-17,5.953411564282711,6.593319473746733
TC16001674.hg.1,TC16001674.hg.1,-0.19147141259311073,8.768362677866722e-18,5.0227788157161615e-17,5.396540260013209,5.58801167260632
TC6_ssto_hap7000123.hg.1,TC6_ssto_hap7000123.hg.1,0.7578508277069789,8.770101661512815e-18,5.023264929332285e-17,8.006196750135109,7.24834592242813
TC6_cox_hap2000143.hg.1,TC6_cox_hap2000143.hg.1,0.7577732647923447,8.771720817161603e-18,5.0236823171517953e-17,8.006111563081724,7.248338298289379
TC6_mann_hap4000121.hg.1,TC6_mann_hap4000121.hg.1,0.7578055851667971,8.784535632650491e-18,5.030510874166417e-17,8.006158644088153,7.248353058921356
TC16001137.hg.1,TC16001137.hg.1,1.028021724457533,8.796216206319898e-18,5.0366885814285596e-17,7.361439305830781,6.333417581373248
TC04001176.hg.1,TC04001176.hg.1,-0.37028975798197994,8.857204465607946e-18,5.07109561133214e-17,5.930208440521228,6.300498198503208
TC09000629.hg.1,TC09000629.hg.1,-0.1870580800038626,8.879706221225435e-18,5.0834628674692703e-17,6.027332377349428,6.21439045735329
3145080_st,3145080_st,-0.5324561217328689,8.886144937677384e-18,5.086632762722023e-17,9.002818275986305,9.535274397719174
TC05000976.hg.1,TC05000976.hg.1,-0.5275397658993422,8.979060117262475e-18,5.139298099784055e-17,7.1273461820692985,7.654885947968641
TC01001388.hg.1,TC01001388.hg.1,0.492963173726368,9.02411013353833e-18,5.164559195718863e-17,6.348972747853239,5.856009574126871
TC12000823.hg.1,TC12000823.hg.1,-0.459833895335481,9.059971770782948e-18,5.184557129161501e-17,5.697853487059388,6.157687382394869
TC05000134.hg.1,TC05000134.hg.1,0.6115006982160178,9.073591949832385e-18,5.1918246513756947e-17,6.354810520026425,5.743309821810407
TC07000064.hg.1,TC07000064.hg.1,0.3317313116777507,9.115225606256122e-18,5.2151181244676795e-17,6.958097723533296,6.626366411855545
TC14000657.hg.1,TC14000657.hg.1,-0.25702520977418786,9.116270590730756e-18,5.2151871241923324e-17,4.533397749954965,4.7904229597291526
TC11002810.hg.1,TC11002810.hg.1,0.48575722799652254,9.156375306321344e-18,5.237296904578647e-17,6.316212680598089,5.830455452601567
TC01000217.hg.1,TC01000217.hg.1,-0.19431331627151227,9.156775615364559e-18,5.237296904578647e-17,6.481910476790971,6.6762237930624835
TC0X001138.hg.1,TC0X001138.hg.1,0.4514725101169912,9.16997305803376e-18,5.244313633939672e-17,7.530870056446286,7.079397546329295
TC08001111.hg.1,TC08001111.hg.1,-0.3878431771596169,9.187930214321688e-18,5.254050748343817e-17,6.846664258692127,7.234507435851744
TC02003682.hg.1,TC02003682.hg.1,-0.20336016651262678,9.214961381000223e-18,5.2689742697199815e-17,5.436595500510418,5.639955667023044
TC07002181.hg.1,TC07002181.hg.1,0.3071202995673836,9.23769274040516e-18,5.2814364514408016e-17,3.1983722050081065,2.891251905440723
TC11000736.hg.1,TC11000736.hg.1,-0.2917953001678768,9.254148204191618e-18,5.290308373534124e-17,6.292032603134569,6.583827903302446
TC0X000242.hg.1,TC0X000242.hg.1,0.2712444883217282,9.260205363195668e-18,5.2932347130777426e-17,5.779404892812107,5.508160404490379
TC17000138.hg.1,TC17000138.hg.1,-0.16331083952101721,9.296729164288723e-18,5.3135737614308696e-17,5.83447593346544,5.997786772986458
